measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,6,China,3,Both,14,45-49 years,497,Subarachnoid hemorrhage,1,Number,2021,2686.365894,3467.785523,1907.789348
1,Deaths,6,China,1,Male,14,45-49 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.009063199,0.01147498,0.005534405
1,Deaths,6,China,2,Female,14,45-49 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.011787132,0.015698044,0.009310892
1,Deaths,6,China,3,Both,14,45-49 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.009872864,0.011718982,0.006967948
1,Deaths,6,China,1,Male,14,45-49 years,497,Subarachnoid hemorrhage,3,Rate,2021,3.082848238,4.299775305,1.825800901
1,Deaths,6,China,2,Female,14,45-49 years,497,Subarachnoid hemorrhage,3,Rate,2021,1.765709727,2.519850906,1.160352148
1,Deaths,6,China,3,Both,14,45-49 years,497,Subarachnoid hemorrhage,3,Rate,2021,2.435032528,3.143343417,1.729298726
1,Deaths,6,China,1,Male,15,50-54 years,497,Subarachnoid hemorrhage,1,Number,2021,3027.104919,4372.533429,1856.167901
1,Deaths,6,China,2,Female,15,50-54 years,497,Subarachnoid hemorrhage,1,Number,2021,2028.51423,2898.756352,1373.296056
1,Deaths,6,China,3,Both,15,50-54 years,497,Subarachnoid hemorrhage,1,Number,2021,5055.619149,6626.490132,3553.835198
1,Deaths,6,China,1,Male,15,50-54 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.00923695,0.012168172,0.005515808
1,Deaths,6,China,2,Female,15,50-54 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.013131157,0.017202875,0.01030552
1,Deaths,6,China,3,Both,15,50-54 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.010476308,0.012741097,0.007550333
1,Deaths,6,China,1,Male,15,50-54 years,497,Subarachnoid hemorrhage,3,Rate,2021,4.951019957,7.151552671,3.035879023
1,Deaths,6,China,2,Female,15,50-54 years,497,Subarachnoid hemorrhage,3,Rate,2021,3.396822282,4.854074979,2.299635159
1,Deaths,6,China,3,Both,15,50-54 years,497,Subarachnoid hemorrhage,3,Rate,2021,4.183070972,5.482825684,2.940479577
1,Deaths,6,China,1,Male,16,55-59 years,497,Subarachnoid hemorrhage,1,Number,2021,3967.675986,5798.086947,2418.27418
1,Deaths,6,China,2,Female,16,55-59 years,497,Subarachnoid hemorrhage,1,Number,2021,2968.169634,4236.437568,2007.069287
1,Deaths,6,China,3,Both,16,55-59 years,497,Subarachnoid hemorrhage,1,Number,2021,6935.84562,9184.152498,5023.483969
1,Deaths,6,China,1,Male,16,55-59 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.009045585,0.011835745,0.005671161
1,Deaths,6,China,2,Female,16,55-59 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.013192152,0.017432982,0.010135867
1,Deaths,6,China,3,Both,16,55-59 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.010448428,0.012681341,0.007550897
1,Deaths,6,China,1,Male,16,55-59 years,497,Subarachnoid hemorrhage,3,Rate,2021,7.229261213,10.56434175,4.406190373
1,Deaths,6,China,2,Female,16,55-59 years,497,Subarachnoid hemorrhage,3,Rate,2021,5.390907353,7.694385851,3.645318803
1,Deaths,6,China,3,Both,16,55-59 years,497,Subarachnoid hemorrhage,3,Rate,2021,6.308619077,8.353605721,4.56919726
1,Deaths,6,China,1,Male,17,60-64 years,497,Subarachnoid hemorrhage,1,Number,2021,3858.696266,5534.607588,2178.794522
1,Deaths,6,China,2,Female,17,60-64 years,497,Subarachnoid hemorrhage,1,Number,2021,2974.030317,4090.344517,2108.99632
1,Deaths,6,China,3,Both,17,60-64 years,497,Subarachnoid hemorrhage,1,Number,2021,6832.726583,8852.031162,4764.014481
1,Deaths,6,China,1,Male,17,60-64 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.008248573,0.011256655,0.004668048
1,Deaths,6,China,2,Female,17,60-64 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.011803857,0.014815257,0.008436436
1,Deaths,6,China,3,Both,17,60-64 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.009489023,0.011624055,0.006692951
1,Deaths,6,China,1,Male,17,60-64 years,497,Subarachnoid hemorrhage,3,Rate,2021,10.53558949,15.11141316,5.948870574
1,Deaths,6,China,2,Female,17,60-64 years,497,Subarachnoid hemorrhage,3,Rate,2021,8.174945386,11.2434439,5.797160049
1,Deaths,6,China,3,Both,17,60-64 years,497,Subarachnoid hemorrhage,3,Rate,2021,9.359237063,12.12521197,6.52558541
1,Deaths,6,China,1,Male,18,65-69 years,497,Subarachnoid hemorrhage,1,Number,2021,6271.685,9147.484517,3578.640047
1,Deaths,6,China,2,Female,18,65-69 years,497,Subarachnoid hemorrhage,1,Number,2021,5391.280499,7496.423702,3565.058975
1,Deaths,6,China,3,Both,18,65-69 years,497,Subarachnoid hemorrhage,1,Number,2021,11662.9655,15226.78829,8152.211468
1,Deaths,6,China,1,Male,18,65-69 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.008195241,0.010901973,0.004700936
1,Deaths,6,China,2,Female,18,65-69 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.011668285,0.015323362,0.008789506
1,Deaths,6,China,3,Both,18,65-69 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.00950007,0.011756265,0.006774823
1,Deaths,6,China,1,Male,18,65-69 years,497,Subarachnoid hemorrhage,3,Rate,2021,16.61809984,24.2381132,9.482331718
1,Deaths,6,China,2,Female,18,65-69 years,497,Subarachnoid hemorrhage,3,Rate,2021,13.83677184,19.23964156,9.149757213
1,Deaths,6,China,3,Both,18,65-69 years,497,Subarachnoid hemorrhage,3,Rate,2021,15.20525618,19.85148775,10.62821148
1,Deaths,6,China,1,Male,19,70-74 years,497,Subarachnoid hemorrhage,1,Number,2021,7265.186617,10692.95584,4068.069241
1,Deaths,6,China,2,Female,19,70-74 years,497,Subarachnoid hemorrhage,1,Number,2021,6555.01382,9030.044023,4452.560194
1,Deaths,6,China,3,Both,19,70-74 years,497,Subarachnoid hemorrhage,1,Number,2021,13820.20044,17887.22046,9826.438608
1,Deaths,6,China,1,Male,19,70-74 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.007647409,0.010482104,0.004300209
1,Deaths,6,China,2,Female,19,70-74 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.010783103,0.013780583,0.008147834
1,Deaths,6,China,3,Both,19,70-74 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.008867065,0.011008756,0.006329266
1,Deaths,6,China,1,Male,19,70-74 years,497,Subarachnoid hemorrhage,3,Rate,2021,28.09811383,41.35501346,15.73326036
1,Deaths,6,China,2,Female,19,70-74 years,497,Subarachnoid hemorrhage,3,Rate,2021,23.88857789,32.90838371,16.22656091
1,Deaths,6,China,3,Both,19,70-74 years,497,Subarachnoid hemorrhage,3,Rate,2021,25.9308124,33.56175334,18.43732565
1,Deaths,6,China,1,Male,20,75-79 years,497,Subarachnoid hemorrhage,1,Number,2021,6988.62747,9931.24502,3971.846216
1,Deaths,6,China,2,Female,20,75-79 years,497,Subarachnoid hemorrhage,1,Number,2021,6245.341609,8599.578404,4163.758465
1,Deaths,6,China,3,Both,20,75-79 years,497,Subarachnoid hemorrhage,1,Number,2021,13233.96908,17121.39252,9060.020458
1,Deaths,6,China,1,Male,20,75-79 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.007262331,0.010077985,0.004255157
1,Deaths,6,China,2,Female,20,75-79 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.009227146,0.011944346,0.006437342
1,Deaths,6,China,3,Both,20,75-79 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.008066635,0.009808337,0.005717238
1,Deaths,6,China,1,Male,20,75-79 years,497,Subarachnoid hemorrhage,3,Rate,2021,44.79191392,63.6519079,25.45658565
1,Deaths,6,China,2,Female,20,75-79 years,497,Subarachnoid hemorrhage,3,Rate,2021,35.65403764,49.0941427,23.77048532
1,Deaths,6,China,3,Both,20,75-79 years,497,Subarachnoid hemorrhage,3,Rate,2021,39.9589187,51.69668508,27.3560123
1,Deaths,6,China,1,Male,22,All ages,497,Subarachnoid hemorrhage,1,Number,2021,49084.73245,69317.91633,29036.94924
1,Deaths,6,China,2,Female,22,All ages,497,Subarachnoid hemorrhage,1,Number,2021,42717.45021,57848.12044,29206.73055
1,Deaths,6,China,3,Both,22,All ages,497,Subarachnoid hemorrhage,1,Number,2021,91802.18267,116215.4424,66671.87879
1,Deaths,6,China,1,Male,22,All ages,497,Subarachnoid hemorrhage,2,Percent,2021,0.007184797,0.009405706,0.004231446
1,Deaths,6,China,2,Female,22,All ages,497,Subarachnoid hemorrhage,2,Percent,2021,0.008797446,0.011127359,0.006696732
1,Deaths,6,China,3,Both,22,All ages,497,Subarachnoid hemorrhage,2,Percent,2021,0.007850624,0.009467471,0.005854668
1,Deaths,6,China,1,Male,22,All ages,497,Subarachnoid hemorrhage,3,Rate,2021,6.741450274,9.520338865,3.988025189
1,Deaths,6,China,2,Female,22,All ages,497,Subarachnoid hemorrhage,3,Rate,2021,6.149559007,8.32775431,4.204570077
1,Deaths,6,China,3,Both,22,All ages,497,Subarachnoid hemorrhage,3,Rate,2021,6.452464861,8.168390298,4.686140815
1,Deaths,6,China,1,Male,30,80-84 years,497,Subarachnoid hemorrhage,1,Number,2021,6027.412041,8582.749441,3561.792024
1,Deaths,6,China,2,Female,30,80-84 years,497,Subarachnoid hemorrhage,1,Number,2021,6391.809466,8728.667624,4212.016679
1,Deaths,6,China,3,Both,30,80-84 years,497,Subarachnoid hemorrhage,1,Number,2021,12419.22151,15827.29668,8501.201657
1,Deaths,6,China,1,Male,30,80-84 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.006144018,0.008479037,0.003498771
1,Deaths,6,China,2,Female,30,80-84 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.007676027,0.009970571,0.005336
1,Deaths,6,China,3,Both,30,80-84 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.006840906,0.008507732,0.004920829
1,Deaths,6,China,1,Male,30,80-84 years,497,Subarachnoid hemorrhage,3,Rate,2021,69.48045288,98.93687607,41.05823879
1,Deaths,6,China,2,Female,30,80-84 years,497,Subarachnoid hemorrhage,3,Rate,2021,57.49642901,78.51723694,37.88847575
1,Deaths,6,China,3,Both,30,80-84 years,497,Subarachnoid hemorrhage,3,Rate,2021,62.74915062,79.96873419,42.95302914
1,Deaths,6,China,1,Male,31,85-89 years,497,Subarachnoid hemorrhage,1,Number,2021,5026.123459,7261.845952,2893.450822
1,Deaths,6,China,2,Female,31,85-89 years,497,Subarachnoid hemorrhage,1,Number,2021,4893.980247,6787.566075,3158.536167
1,Deaths,6,China,3,Both,31,85-89 years,497,Subarachnoid hemorrhage,1,Number,2021,9920.103706,12990.30424,6895.876909
1,Deaths,6,China,1,Male,31,85-89 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.005673166,0.008122395,0.003214118
1,Deaths,6,China,2,Female,31,85-89 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.006432779,0.008503091,0.004484885
1,Deaths,6,China,3,Both,31,85-89 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.006018626,0.007594848,0.004233579
1,Deaths,6,China,1,Male,31,85-89 years,497,Subarachnoid hemorrhage,3,Rate,2021,144.3908557,208.618861,83.12327454
1,Deaths,6,China,2,Female,31,85-89 years,497,Subarachnoid hemorrhage,3,Rate,2021,80.96134442,112.2870235,52.25181174
1,Deaths,6,China,3,Both,31,85-89 years,497,Subarachnoid hemorrhage,3,Rate,2021,104.139859,136.3703941,72.39194975
1,Deaths,6,China,1,Male,32,90-94 years,497,Subarachnoid hemorrhage,1,Number,2021,1766.047307,2625.68792,993.5134697
1,Deaths,6,China,2,Female,32,90-94 years,497,Subarachnoid hemorrhage,1,Number,2021,2226.602855,3059.820809,1452.884912
1,Deaths,6,China,3,Both,32,90-94 years,497,Subarachnoid hemorrhage,1,Number,2021,3992.650162,5181.949243,2839.172729
1,Deaths,6,China,1,Male,32,90-94 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.005159344,0.007382287,0.002839048
1,Deaths,6,China,2,Female,32,90-94 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.004995122,0.006663004,0.003272074
1,Deaths,6,China,3,Both,32,90-94 years,497,Subarachnoid hemorrhage,2,Percent,2021,0.005061591,0.006441992,0.003660472
1,Deaths,6,China,1,Male,32,90-94 years,497,Subarachnoid hemorrhage,3,Rate,2021,218.3446578,324.6260325,122.8326997
1,Deaths,6,China,2,Female,32,90-94 years,497,Subarachnoid hemorrhage,3,Rate,2021,104.8724725,144.1168428,68.43053875
1,Deaths,6,China,3,Both,32,90-94 years,497,Subarachnoid hemorrhage,3,Rate,2021,136.1755522,176.7384497,96.83440784
1,Deaths,6,China,1,Male,235,95+ years,497,Subarachnoid hemorrhage,1,Number,2021,193.9006337,290.4897617,109.481177
1,Deaths,6,China,2,Female,235,95+ years,497,Subarachnoid hemorrhage,1,Number,2021,706.9825423,990.2950998,436.1747372
1,Deaths,6,China,3,Both,235,95+ years,497,Subarachnoid hemorrhage,1,Number,2021,900.883176,1181.143415,595.532658
1,Deaths,6,China,1,Male,235,95+ years,497,Subarachnoid hemorrhage,2,Percent,2021,0.003730913,0.00580726,0.002134903
1,Deaths,6,China,2,Female,235,95+ years,497,Subarachnoid hemorrhage,2,Percent,2021,0.004254201,0.005595142,0.002715328
1,Deaths,6,China,3,Both,235,95+ years,497,Subarachnoid hemorrhage,2,Percent,2021,0.004126785,0.005271693,0.002843037
1,Deaths,6,China,1,Male,235,95+ years,497,Subarachnoid hemorrhage,3,Rate,2021,160.323073,240.1859673,90.52244131
1,Deaths,6,China,2,Female,235,95+ years,497,Subarachnoid hemorrhage,3,Rate,2021,136.4423507,191.1195584,84.17846679
1,Deaths,6,China,3,Both,235,95+ years,497,Subarachnoid hemorrhage,3,Rate,2021,140.9615646,184.8140006,93.18324224
1,Deaths,6,China,1,Male,1,<5 years,494,Stroke,1,Number,2021,146.2271234,215.2139732,98.94281956
1,Deaths,6,China,2,Female,1,<5 years,494,Stroke,1,Number,2021,96.81678957,144.8052611,62.6290126
1,Deaths,6,China,3,Both,1,<5 years,494,Stroke,1,Number,2021,243.043913,342.7528801,167.2565437
1,Deaths,6,China,1,Male,1,<5 years,494,Stroke,2,Percent,2021,0.002859475,0.004126249,0.002093606
1,Deaths,6,China,2,Female,1,<5 years,494,Stroke,2,Percent,2021,0.002773948,0.003972216,0.001862508
1,Deaths,6,China,3,Both,1,<5 years,494,Stroke,2,Percent,2021,0.002824638,0.003917436,0.002013179
1,Deaths,6,China,1,Male,1,<5 years,494,Stroke,3,Rate,2021,0.351248683,0.516960348,0.237668185
1,Deaths,6,China,2,Female,1,<5 years,494,Stroke,3,Rate,2021,0.268654704,0.40181682,0.17378782
1,Deaths,6,China,3,Both,1,<5 years,494,Stroke,3,Rate,2021,0.312925559,0.441303529,0.215347287
1,Deaths,6,China,1,Male,6,5-9 years,494,Stroke,1,Number,2021,132.7924401,180.2295054,96.56104843
1,Deaths,6,China,2,Female,6,5-9 years,494,Stroke,1,Number,2021,77.15820187,105.1803951,54.90038444
1,Deaths,6,China,3,Both,6,5-9 years,494,Stroke,1,Number,2021,209.950642,276.8926816,157.4114066
1,Deaths,6,China,1,Male,6,5-9 years,494,Stroke,2,Percent,2021,0.009467213,0.012531879,0.007263744
1,Deaths,6,China,2,Female,6,5-9 years,494,Stroke,2,Percent,2021,0.010364908,0.013844802,0.007493265
1,Deaths,6,China,3,Both,6,5-9 years,494,Stroke,2,Percent,2021,0.009778311,0.012607991,0.007596852
1,Deaths,6,China,1,Male,6,5-9 years,494,Stroke,3,Rate,2021,0.260669006,0.353787053,0.189547481
1,Deaths,6,China,2,Female,6,5-9 years,494,Stroke,3,Rate,2021,0.172122639,0.234633865,0.122470441
1,Deaths,6,China,3,Both,6,5-9 years,494,Stroke,3,Rate,2021,0.219222914,0.289121385,0.164363333
1,Deaths,6,China,1,Male,7,10-14 years,494,Stroke,1,Number,2021,131.5968769,169.9692006,98.17923377
1,Deaths,6,China,2,Female,7,10-14 years,494,Stroke,1,Number,2021,76.16941273,101.2597311,55.83961571
1,Deaths,6,China,3,Both,7,10-14 years,494,Stroke,1,Number,2021,207.7662896,260.2647498,161.3569098
1,Deaths,6,China,1,Male,7,10-14 years,494,Stroke,2,Percent,2021,0.011496554,0.014331865,0.009167256
1,Deaths,6,China,2,Female,7,10-14 years,494,Stroke,2,Percent,2021,0.013595826,0.018059821,0.010238301
1,Deaths,6,China,3,Both,7,10-14 years,494,Stroke,2,Percent,2021,0.012184117,0.014750998,0.009741519
1,Deaths,6,China,1,Male,7,10-14 years,494,Stroke,3,Rate,2021,0.286126783,0.369558471,0.213467895
1,Deaths,6,China,2,Female,7,10-14 years,494,Stroke,3,Rate,2021,0.189474035,0.251887066,0.138902966
1,Deaths,6,China,3,Both,7,10-14 years,494,Stroke,3,Rate,2021,0.24104788,0.301955944,0.187204291
1,Deaths,6,China,1,Male,8,15-19 years,494,Stroke,1,Number,2021,569.076462,728.9900246,432.238673
1,Deaths,6,China,2,Female,8,15-19 years,494,Stroke,1,Number,2021,234.3153867,290.6823322,184.3902019
1,Deaths,6,China,3,Both,8,15-19 years,494,Stroke,1,Number,2021,803.3918486,981.2296693,646.0804223
1,Deaths,6,China,1,Male,8,15-19 years,494,Stroke,2,Percent,2021,0.03175611,0.036488621,0.027800944
1,Deaths,6,China,2,Female,8,15-19 years,494,Stroke,2,Percent,2021,0.031779984,0.038008229,0.026529752
1,Deaths,6,China,3,Both,8,15-19 years,494,Stroke,2,Percent,2021,0.031756989,0.03601948,0.028336609
1,Deaths,6,China,1,Male,8,15-19 years,494,Stroke,3,Rate,2021,1.419751844,1.818709789,1.078364146
1,Deaths,6,China,2,Female,8,15-19 years,494,Stroke,3,Rate,2021,0.677420749,0.840381189,0.533083851
1,Deaths,6,China,3,Both,8,15-19 years,494,Stroke,3,Rate,2021,1.075892143,1.31405029,0.865222682
1,Deaths,6,China,1,Male,9,20-24 years,494,Stroke,1,Number,2021,1128.509527,1438.42647,888.5613126
1,Deaths,6,China,2,Female,9,20-24 years,494,Stroke,1,Number,2021,386.6906795,505.4446392,290.4643602
1,Deaths,6,China,3,Both,9,20-24 years,494,Stroke,1,Number,2021,1515.200206,1839.374493,1228.275761
1,Deaths,6,China,1,Male,9,20-24 years,494,Stroke,2,Percent,2021,0.037617566,0.042179489,0.033048254
1,Deaths,6,China,2,Female,9,20-24 years,494,Stroke,2,Percent,2021,0.036719992,0.043882917,0.031580104
1,Deaths,6,China,3,Both,9,20-24 years,494,Stroke,2,Percent,2021,0.037383625,0.041311601,0.033598913
1,Deaths,6,China,1,Male,9,20-24 years,494,Stroke,3,Rate,2021,2.903478288,3.700846049,2.286129109
1,Deaths,6,China,2,Female,9,20-24 years,494,Stroke,3,Rate,2021,1.127159409,1.473313713,0.846670618
1,Deaths,6,China,3,Both,9,20-24 years,494,Stroke,3,Rate,2021,2.070676664,2.513694114,1.678564948
1,Deaths,6,China,1,Male,10,25-29 years,494,Stroke,1,Number,2021,1952.169093,2340.076562,1586.512416
1,Deaths,6,China,2,Female,10,25-29 years,494,Stroke,1,Number,2021,570.4684047,758.2422021,418.4190663
1,Deaths,6,China,3,Both,10,25-29 years,494,Stroke,1,Number,2021,2522.637498,2964.708421,2089.964352
1,Deaths,6,China,1,Male,10,25-29 years,494,Stroke,2,Percent,2021,0.047638207,0.052701054,0.042973333
1,Deaths,6,China,2,Female,10,25-29 years,494,Stroke,2,Percent,2021,0.04287019,0.048633893,0.037836045
1,Deaths,6,China,3,Both,10,25-29 years,494,Stroke,2,Percent,2021,0.046469152,0.051013631,0.042585964
1,Deaths,6,China,1,Male,10,25-29 years,494,Stroke,3,Rate,2021,4.279595693,5.129976502,3.477993646
1,Deaths,6,China,2,Female,10,25-29 years,494,Stroke,3,Rate,2021,1.395937298,1.855420146,1.023872271
1,Deaths,6,China,3,Both,10,25-29 years,494,Stroke,3,Rate,2021,2.916948532,3.428119136,2.416644664
1,Deaths,6,China,1,Male,11,30-34 years,494,Stroke,1,Number,2021,5377.20845,6598.756168,4331.363615
1,Deaths,6,China,2,Female,11,30-34 years,494,Stroke,1,Number,2021,1433.475833,1900.401862,1056.850664
1,Deaths,6,China,3,Both,11,30-34 years,494,Stroke,1,Number,2021,6810.684283,8044.753656,5691.283072
1,Deaths,6,China,1,Male,11,30-34 years,494,Stroke,2,Percent,2021,0.068450578,0.07555081,0.061833072
1,Deaths,6,China,2,Female,11,30-34 years,494,Stroke,2,Percent,2021,0.054354251,0.062055284,0.048306434
1,Deaths,6,China,3,Both,11,30-34 years,494,Stroke,2,Percent,2021,0.064905411,0.071083901,0.059556242
1,Deaths,6,China,1,Male,11,30-34 years,494,Stroke,3,Rate,2021,8.578307195,10.52705285,6.909861875
1,Deaths,6,China,2,Female,11,30-34 years,494,Stroke,3,Rate,2021,2.451664884,3.250245594,1.807525178
1,Deaths,6,China,3,Both,11,30-34 years,494,Stroke,3,Rate,2021,5.621543479,6.640145185,4.697588952
1,Deaths,6,China,1,Male,12,35-39 years,494,Stroke,1,Number,2021,8849.365627,10912.01767,7034.985792
1,Deaths,6,China,2,Female,12,35-39 years,494,Stroke,1,Number,2021,2598.59412,3417.103088,1911.619323
1,Deaths,6,China,3,Both,12,35-39 years,494,Stroke,1,Number,2021,11447.95975,13589.70006,9380.101237
1,Deaths,6,China,1,Male,12,35-39 years,494,Stroke,2,Percent,2021,0.091821274,0.100358455,0.08340389
1,Deaths,6,China,2,Female,12,35-39 years,494,Stroke,2,Percent,2021,0.075032385,0.084118721,0.067611058
1,Deaths,6,China,3,Both,12,35-39 years,494,Stroke,2,Percent,2021,0.087370859,0.094438954,0.080581072
1,Deaths,6,China,1,Male,12,35-39 years,494,Stroke,3,Rate,2021,16.27735792,20.07136157,12.94002152
1,Deaths,6,China,2,Female,12,35-39 years,494,Stroke,3,Rate,2021,5.036313301,6.622658614,3.704893252
1,Deaths,6,China,3,Both,12,35-39 years,494,Stroke,3,Rate,2021,10.80370708,12.82491745,8.852220688
1,Deaths,6,China,1,Male,13,40-44 years,494,Stroke,1,Number,2021,15122.1747,19018.25068,11836.0723
1,Deaths,6,China,2,Female,13,40-44 years,494,Stroke,1,Number,2021,5115.912058,6653.637581,3868.982199
1,Deaths,6,China,3,Both,13,40-44 years,494,Stroke,1,Number,2021,20238.08676,24723.58783,16396.98037
1,Deaths,6,China,1,Male,13,40-44 years,494,Stroke,2,Percent,2021,0.121807152,0.132139901,0.112027453
1,Deaths,6,China,2,Female,13,40-44 years,494,Stroke,2,Percent,2021,0.10660484,0.118163478,0.097497931
1,Deaths,6,China,3,Both,13,40-44 years,494,Stroke,2,Percent,2021,0.117537125,0.125885581,0.110179547
1,Deaths,6,China,1,Male,13,40-44 years,494,Stroke,3,Rate,2021,32.22605396,40.52877212,25.2232177
1,Deaths,6,China,2,Female,13,40-44 years,494,Stroke,3,Rate,2021,11.46850056,14.91566811,8.673218778
1,Deaths,6,China,3,Both,13,40-44 years,494,Stroke,3,Rate,2021,22.10998808,27.01037102,17.91360244
1,Deaths,6,China,1,Male,14,45-49 years,494,Stroke,1,Number,2021,26725.39025,34771.79809,19744.25913
1,Deaths,6,China,2,Female,14,45-49 years,494,Stroke,1,Number,2021,10989.30825,14210.65607,8274.696186
1,Deaths,6,China,3,Both,14,45-49 years,494,Stroke,1,Number,2021,37714.6985,46352.90837,29935.87936
1,Deaths,6,China,1,Male,14,45-49 years,494,Stroke,2,Percent,2021,0.139795947,0.151015273,0.129152283
1,Deaths,6,China,2,Female,14,45-49 years,494,Stroke,2,Percent,2021,0.135095978,0.148435985,0.12339532
1,Deaths,6,China,3,Both,14,45-49 years,494,Stroke,2,Percent,2021,0.13837148,0.147810887,0.129818399
1,Deaths,6,China,1,Male,14,45-49 years,494,Stroke,3,Rate,2021,47.67157333,62.02440102,35.2189393
1,Deaths,6,China,2,Female,14,45-49 years,494,Stroke,3,Rate,2021,20.25302645,26.18989175,15.25006279
1,Deaths,6,China,3,Both,14,45-49 years,494,Stroke,3,Rate,2021,34.1861538,42.01618249,27.13511222
1,Deaths,6,China,1,Male,15,50-54 years,494,Stroke,1,Number,2021,53703.94953,70280.76945,40519.96306
1,Deaths,6,China,2,Female,15,50-54 years,494,Stroke,1,Number,2021,25872.59298,33288.30011,19693.56185
1,Deaths,6,China,3,Both,15,50-54 years,494,Stroke,1,Number,2021,79576.54251,96697.64646,63283.05001
1,Deaths,6,China,1,Male,15,50-54 years,494,Stroke,2,Percent,2021,0.163518897,0.176602118,0.151784849
1,Deaths,6,China,2,Female,15,50-54 years,494,Stroke,2,Percent,2021,0.167317584,0.180076986,0.154355588
1,Deaths,6,China,3,Both,15,50-54 years,494,Stroke,2,Percent,2021,0.164705218,0.175265676,0.155611331
1,Deaths,6,China,1,Male,15,50-54 years,494,Stroke,3,Rate,2021,87.83617781,114.9486065,66.27294103
1,Deaths,6,China,2,Female,15,50-54 years,494,Stroke,3,Rate,2021,43.32461615,55.74249266,32.97759944
1,Deaths,6,China,3,Both,15,50-54 years,494,Stroke,3,Rate,2021,65.84244486,80.00862131,52.36104258
1,Deaths,6,China,1,Male,16,55-59 years,494,Stroke,1,Number,2021,79104.33569,104595.4628,59415.87027
1,Deaths,6,China,2,Female,16,55-59 years,494,Stroke,1,Number,2021,41925.46073,54644.99137,31803.35153
1,Deaths,6,China,3,Both,16,55-59 years,494,Stroke,1,Number,2021,121029.7964,149141.7095,97414.38394
1,Deaths,6,China,1,Male,16,55-59 years,494,Stroke,2,Percent,2021,0.179998532,0.192581613,0.168045113
1,Deaths,6,China,2,Female,16,55-59 years,494,Stroke,2,Percent,2021,0.186064636,0.20251639,0.170783858
1,Deaths,6,China,3,Both,16,55-59 years,494,Stroke,2,Percent,2021,0.182041286,0.192688888,0.171867095
1,Deaths,6,China,1,Male,16,55-59 years,494,Stroke,3,Rate,2021,144.1312012,190.5770343,108.2580452
1,Deaths,6,China,2,Female,16,55-59 years,494,Stroke,3,Rate,2021,76.14668377,99.24839956,57.7625078
1,Deaths,6,China,3,Both,16,55-59 years,494,Stroke,3,Rate,2021,110.0847574,135.6544371,88.60494806
1,Deaths,6,China,1,Male,17,60-64 years,494,Stroke,1,Number,2021,95257.18791,122871.1216,71556.27998
1,Deaths,6,China,2,Female,17,60-64 years,494,Stroke,1,Number,2021,51706.78324,65696.701,40427.47718
1,Deaths,6,China,3,Both,17,60-64 years,494,Stroke,1,Number,2021,146963.9712,176063.2601,118999.0584
1,Deaths,6,China,1,Male,17,60-64 years,494,Stroke,2,Percent,2021,0.20327178,0.21542764,0.1909052
1,Deaths,6,China,2,Female,17,60-64 years,494,Stroke,2,Percent,2021,0.205003701,0.221082739,0.18952934
1,Deaths,6,China,3,Both,17,60-64 years,494,Stroke,2,Percent,2021,0.203873093,0.214940433,0.193194694
1,Deaths,6,China,1,Male,17,60-64 years,494,Stroke,3,Rate,2021,260.0854172,335.4811076,195.3736546
1,Deaths,6,China,2,Female,17,60-64 years,494,Stroke,3,Rate,2021,142.1304036,180.5855642,111.1261093
1,Deaths,6,China,3,Both,17,60-64 years,494,Stroke,3,Rate,2021,201.3062617,241.1654805,163.0008729
1,Deaths,6,China,1,Male,18,65-69 years,494,Stroke,1,Number,2021,173094.086,224205.4091,132612.3528
1,Deaths,6,China,2,Female,18,65-69 years,494,Stroke,1,Number,2021,106373.3045,131586.9826,83406.34412
